job_id,arrival_s,service_sec,gpu_count
ph-application_1504131676014_14965,3844996.0,172800.0,1
ph-application_1504131676014_14966,3845003.0,172800.0,1
ph-application_1504131676014_14967,3845010.0,172800.0,1
ph-application_1504131676014_14968,3845017.0,172800.0,1
ph-application_1504131676014_14969,3845023.0,172800.0,1
ph-application_1504131676014_14970,3845029.0,172800.0,1
ph-application_1504131676014_14971,3845036.0,172800.0,1
ph-application_1504131676014_14972,3845042.0,172800.0,1
ph-application_1504131676014_14973,3845048.0,172800.0,1
ph-application_1504131676014_14974,3845056.0,172800.0,1
ph-application_1504131676014_14975,3845064.0,172800.0,1
ph-application_1504131676014_14976,3845070.0,172800.0,1
ph-application_1504131676014_15024,3850878.0,172800.0,2
ph-application_1504131676014_15089,3863640.0,172800.0,1
ph-application_1504131676014_15091,3863706.0,172800.0,1
ph-application_1504131676014_15178,3875717.0,172800.0,4
ph-application_1504131676014_15182,3876174.0,172800.0,1
ph-application_1504131676014_15221,3879849.0,172800.0,8
ph-application_1504131676014_15229,3881368.0,172800.0,8
ph-application_1504131676014_15274,3891161.0,172800.0,1
ph-application_1504131676014_15307,3897690.0,172800.0,1
ph-application_1504131676014_15308,3897714.0,172800.0,1
ph-application_1504131676014_15355,3909270.0,172800.0,8
ph-application_1504131676014_15358,3910023.0,172800.0,8
ph-application_1504131676014_15359,3910027.0,172800.0,8
ph-application_1504131676014_15362,3910228.0,172800.0,1
ph-application_1504131676014_15377,3913031.0,172800.0,1
ph-application_1504131676014_15436,3920801.0,172800.0,1
ph-application_1504131676014_15772,3937490.0,172800.0,1
ph-application_1504131676014_15899,3952558.0,172800.0,8
ph-application_1504131676014_15971,3962697.0,172800.0,4
ph-application_1504131676014_16052,3971866.0,172800.0,8
ph-application_1504131676014_19328,4161535.0,79.0,1
ph-application_1504131676014_19326,4161534.0,116.0,1
ph-application_1504131676014_19330,4161539.0,118.0,1
ph-application_1504131676014_19322,4161513.0,177.0,1
ph-application_1504131676014_19324,4161520.0,178.0,1
ph-application_1504131676014_19325,4161527.0,171.0,1
ph-application_1504131676014_19329,4161537.0,212.0,1
ph-application_1504131676014_19331,4161540.0,211.0,1
ph-application_1504131676014_19327,4161534.0,224.0,1
ph-application_1504131676014_19337,4161599.0,191.0,1
ph-application_1504131676014_19338,4161602.0,188.0,1
ph-application_1504131676014_19336,4161595.0,207.0,1
ph-application_1504131676014_19335,4161590.0,217.0,1
ph-application_1504131676014_19343,4161639.0,173.0,1
ph-application_1504131676014_19344,4161643.0,179.0,1
ph-application_1504131676014_19356,4161712.0,119.0,1
ph-application_1504131676014_19346,4161658.0,185.0,1
ph-application_1504131676014_19358,4161726.0,122.0,1
ph-application_1504131676014_19350,4161670.0,180.0,1
ph-application_1504131676014_19345,4161647.0,205.0,1
ph-application_1504131676014_19349,4161664.0,188.0,1
ph-application_1504131676014_19351,4161680.0,178.0,1
ph-application_1504131676014_19332,4161573.0,287.0,1
ph-application_1504131676014_19352,4161686.0,181.0,1
ph-application_1504131676014_19334,4161588.0,291.0,1
ph-application_1504131676014_19353,4161696.0,190.0,1
ph-application_1504131676014_19354,4161698.0,188.0,1
ph-application_1504131676014_19342,4161630.0,269.0,1
ph-application_1504131676014_19360,4161742.0,163.0,1
ph-application_1504131676014_19333,4161575.0,353.0,1
ph-application_1504131676014_19357,4161719.0,219.0,1
ph-application_1504131676014_19362,4161761.0,184.0,1
ph-application_1504131676014_19363,4161767.0,179.0,1
ph-application_1504131676014_19339,4161605.0,342.0,1
ph-application_1504131676014_19347,4161662.0,288.0,1
ph-application_1504131676014_19348,4161663.0,287.0,1
ph-application_1504131676014_19366,4161779.0,175.0,1
ph-application_1504131676014_19367,4161782.0,172.0,1
ph-application_1504131676014_19368,4161782.0,173.0,1
ph-application_1504131676014_19340,4161617.0,346.0,1
ph-application_1504131676014_19341,4161624.0,357.0,1
ph-application_1504131676014_19370,4161804.0,202.0,1
ph-application_1504131676014_19376,4161840.0,170.0,1
ph-application_1504131676014_19388,4161907.0,110.0,1
ph-application_1504131676014_19379,4161859.0,169.0,1
ph-application_1504131676014_19377,4161852.0,178.0,1
ph-application_1504131676014_19387,4161906.0,126.0,1
ph-application_1504131676014_19380,4161860.0,174.0,1
ph-application_1504131676014_19391,4161924.0,117.0,1
ph-application_1504131676014_19364,4161770.0,275.0,1
ph-application_1504131676014_19382,4161877.0,181.0,1
ph-application_1504131676014_19385,4161889.0,171.0,1
ph-application_1504131676014_19355,4161708.0,353.0,1
ph-application_1504131676014_19384,4161887.0,174.0,1
ph-application_1504131676014_19386,4161897.0,172.0,1
ph-application_1504131676014_19361,4161748.0,327.0,1
ph-application_1504131676014_19359,4161733.0,348.0,1
ph-application_1504131676014_19369,4161799.0,287.0,1
ph-application_1504131676014_19390,4161916.0,176.0,1
ph-application_1504131676014_19374,4161831.0,267.0,1
ph-application_1504131676014_19371,4161805.0,297.0,1
ph-application_1504131676014_19403,4161989.0,113.0,1
ph-application_1504131676014_19394,4161944.0,165.0,1
ph-application_1504131676014_19373,4161825.0,291.0,1
ph-application_1504131676014_19372,4161824.0,298.0,1
ph-application_1504131676014_19406,4162002.0,120.0,1
ph-application_1504131676014_19365,4161770.0,352.0,1
ph-application_1504131676014_19378,4161858.0,270.0,1
ph-application_1504131676014_19375,4161840.0,291.0,1
ph-application_1504131676014_19398,4161960.0,178.0,1
ph-application_1504131676014_19410,4162020.0,119.0,1
ph-application_1504131676014_19401,4161978.0,168.0,1
ph-application_1504131676014_19392,4161937.0,228.0,1
ph-application_1504131676014_19383,4161877.0,291.0,1
ph-application_1504131676014_19402,4161981.0,189.0,1
ph-application_1504131676014_19407,4162010.0,176.0,1
ph-application_1504131676014_19409,4162017.0,172.0,1
ph-application_1504131676014_19414,4162069.0,124.0,1
ph-application_1504131676014_19389,4161908.0,291.0,1
ph-application_1504131676014_19404,4161996.0,208.0,1
ph-application_1504131676014_19408,4162016.0,191.0,1
